date,product,region,sales_rep,quantity,unit_price,customer_rating,total_sales,month,quarter,day_of_week,price_category,rating_category
2024-11-08 09:17:50.270270272,Mouse,West,Rep_007,4,868.7049604883193,4.317540600569498,3474.8198419532773,11,4,Friday,Premium,Excellent
2024-11-09 02:50:05.405405400,Monitor,South,Rep_016,17,1018.9462610750953,1.7613479003801902,17322.08643827662,11,4,Saturday,Luxury,Poor
2024-11-09 20:22:20.540540536,Monitor,South,Rep_003,9,1838.036993991786,4.668882367299451,16542.332945926075,11,4,Saturday,Luxury,Excellent
2024-11-10 13:54:35.675675672,Monitor,East,Rep_013,2,2916.287647894716,3.214234130649432,5832.575295789432,11,4,Sunday,Luxury,Good
2024-11-11 07:26:50.810810808,Phone,North,Rep_003,8,304.4774650285092,2.1969280172042422,2435.8197202280735,11,4,Monday,Mid-range,Fair
2024-11-12 00:59:05.945945944,Phone,West,Rep_018,15,1152.5689368350977,2.723433101529083,17288.534052526466,11,4,Tuesday,Luxury,Fair
2024-11-12 18:31:21.081081080,Tablet,South,Rep_011,7,912.3919392131403,2.248767535145552,6386.743574491982,11,4,Tuesday,Premium,Fair
2024-11-13 12:03:36.216216216,Laptop,East,Rep_008,6,1604.5615915285873,3.9004446397332644,9627.369549171524,11,4,Wednesday,Luxury,Good
2024-11-14 05:35:51.351351352,Monitor,South,Rep_006,1,1462.253467843301,4.185202653660529,1462.253467843301,11,4,Thursday,Luxury,Excellent
2024-11-14 23:08:06.486486488,Keyboard,West,Rep_001,15,1396.2911577265904,4.331749569274644,20944.367365898855,11,4,Thursday,Luxury,Excellent
2024-11-15 16:40:21.621621616,Laptop,West,Rep_001,7,714.0624291857989,4.943072998342965,4998.437004300593,11,4,Friday,Premium,Excellent
2024-11-16 10:12:36.756756752,Keyboard,Central,Rep_008,17,1619.6792742785462,4.165137169986734,27534.547662735287,11,4,Saturday,Luxury,Excellent
2024-11-17 03:44:51.891891888,Laptop,North,Rep_005,2,152.16302640997938,3.4055362827542535,304.32605281995876,11,4,Sunday,Budget,Good
2024-11-17 21:17:07.027027024,Tablet,Central,Rep_016,9,361.2685577927261,2.356881193567135,3251.4170201345346,11,4,Sunday,Mid-range,Fair
2024-11-18 14:49:22.162162160,Monitor,East,Rep_011,9,704.4653823069278,3.1783817948429975,6340.18844076235,11,4,Monday,Premium,Good
2024-11-19 08:21:37.297297296,Monitor,South,Rep_005,13,199.77451008509848,1.1642726911616217,2597.0686311062805,11,4,Tuesday,Budget,Poor
2024-11-20 01:53:52.432432432,Headphones,East,Rep_004,6,508.23884119264864,3.9793003021196522,3049.433047155892,11,4,Wednesday,Premium,Good
2024-11-20 19:26:07.567567568,Keyboard,West,Rep_006,6,1668.7944168459403,2.783822180368407,10012.766501075643,11,4,Wednesday,Luxury,Fair
2024-11-21 12:58:22.702702704,Laptop,Central,Rep_014,3,1899.0904986906546,1.0800929189287505,5697.271496071964,11,4,Thursday,Luxury,Poor
2024-11-22 06:30:37.837837832,Laptop,Central,Rep_019,17,643.9745937596714,1.2500277660416432,10947.568093914413,11,4,Friday,Premium,Poor
2024-11-23 00:02:52.972972968,Phone,Central,Rep_009,17,565.8058177782345,2.5498658552870266,9618.698902229988,11,4,Saturday,Premium,Fair
2024-11-23 17:35:08.108108104,Headphones,East,Rep_012,12,595.7906718805325,3.3336860760737403,7149.48806256639,11,4,Saturday,Premium,Good
2024-11-24 11:07:23.243243240,Mouse,West,Rep_011,16,591.5522203341454,2.8568157958085068,9464.835525346327,11,4,Sunday,Premium,Fair
2024-11-25 04:39:38.378378376,Mouse,South,Rep_014,15,120.06385526264734,3.4768172691686194,1800.95782893971,11,4,Monday,Budget,Good
2024-11-25 22:11:53.513513512,Phone,South,Rep_016,13,1857.4868753456608,2.921177035165423,24147.32937949359,11,4,Monday,Luxury,Fair
2024-11-26 15:44:08.648648648,Phone,East,Rep_001,1,466.7113760621404,3.646815381925387,466.7113760621404,11,4,Tuesday,Mid-range,Good
2024-11-27 09:16:23.783783784,Phone,Central,Rep_013,17,869.0079444587396,1.8765042586832035,14773.135055798573,11,4,Wednesday,Premium,Poor
2024-11-28 02:48:38.918918920,Keyboard,North,Rep_013,3,68.8894213448871,1.4513727487344856,206.6682640346613,11,4,Thursday,Budget,Poor
2024-11-28 20:20:54.054054048,Keyboard,East,Rep_002,15,1723.0124272843616,3.38573581850264,25845.186409265425,11,4,Thursday,Luxury,Good
2024-11-29 13:53:09.189189184,Tablet,East,Rep_004,4,1475.7568216870886,2.93875806774523,5903.0272867483545,11,4,Friday,Luxury,Fair
2024-11-30 07:25:24.324324320,Tablet,West,Rep_006,4,1896.1742685887214,1.1074706161797412,7584.697074354885,11,4,Saturday,Luxury,Poor
2024-12-01 00:57:39.459459456,Phone,South,Rep_005,18,1574.1501844329782,2.5219275419721434,28334.703319793607,12,4,Sunday,Luxury,Fair
2024-12-01 18:29:54.594594592,Headphones,East,Rep_003,17,661.7276985015272,1.424502341963982,11249.370874525963,12,4,Sunday,Premium,Poor
2024-12-02 12:02:09.729729728,Laptop,East,Rep_001,19,533.3530495204261,3.125427327010781,10133.707940888096,12,4,Monday,Premium,Good
2024-12-03 05:34:24.864864864,Keyboard,Central,Rep_004,11,1410.5467997289213,2.583110718641723,15516.014797018135,12,4,Tuesday,Luxury,Fair
2024-12-03 23:06:40.000000000,Headphones,Central,Rep_020,3,760.0199112704739,3.4526076444120717,2280.0597338114217,12,4,Tuesday,Premium,Good
2024-12-04 16:38:55.135135136,Monitor,North,Rep_002,8,1154.1192807176024,4.222408875080953,9232.954245740819,12,4,Wednesday,Luxury,Excellent
2024-12-05 10:11:10.270270272,Keyboard,West,Rep_005,14,62.20206850161695,2.1986747353659633,870.8289590226373,12,4,Thursday,Budget,Fair
2024-12-06 03:43:25.405405400,Keyboard,North,Rep_003,1,170.67711827692673,4.84840841666011,170.67711827692673,12,4,Friday,Budget,Excellent
2024-12-06 21:15:40.540540536,Tablet,Central,Rep_009,14,1093.96748530422,3.142538002350298,15315.54479425908,12,4,Friday,Luxury,Good
2024-12-07 14:47:55.675675672,Laptop,South,Rep_020,2,1153.839710573922,3.473163195019152,2307.679421147844,12,4,Saturday,Luxury,Good
2024-12-08 08:20:10.810810808,Laptop,Central,Rep_006,4,1515.33324169572,3.722689492902948,6061.33296678288,12,4,Sunday,Luxury,Good
2024-12-09 01:52:25.945945944,Mouse,West,Rep_018,19,307.33237326672537,3.666926119430359,5839.315092067782,12,4,Monday,Mid-range,Good
2024-12-09 19:24:41.081081080,Mouse,Central,Rep_006,6,1050.7070133257187,3.0438829721802483,6304.242079954312,12,4,Monday,Luxury,Good
2024-12-10 12:56:56.216216216,Mouse,West,Rep_019,1,429.1729066417928,2.715057164458734,429.1729066417928,12,4,Tuesday,Mid-range,Fair
2024-12-11 06:29:11.351351352,Mouse,West,Rep_012,17,231.73243314725465,1.2151278567095116,3939.451363503329,12,4,Wednesday,Mid-range,Poor
2024-12-12 00:01:26.486486488,Monitor,West,Rep_011,8,850.4667984180815,1.088343381204719,6803.734387344652,12,4,Thursday,Premium,Poor
2024-12-12 17:33:41.621621616,Monitor,West,Rep_002,19,368.5064637736616,2.4318447781310586,7001.622811699571,12,4,Thursday,Mid-range,Fair
2024-12-13 11:05:56.756756752,Keyboard,West,Rep_015,1,482.4748574750213,2.3346435625347706,482.4748574750213,12,4,Friday,Mid-range,Fair
2024-12-14 04:38:11.891891888,Phone,South,Rep_012,5,669.2314307455284,2.550780619356027,3346.1571537276423,12,4,Saturday,Premium,Fair
2024-12-14 22:10:27.027027024,Tablet,North,Rep_012,16,555.8073814492327,1.55347280355276,8892.918103187723,12,4,Saturday,Premium,Poor
2024-12-15 15:42:42.162162160,Tablet,East,Rep_009,6,220.80302994159547,3.9526730821473746,1324.8181796495728,12,4,Sunday,Mid-range,Good
2024-12-16 09:14:57.297297296,Mouse,North,Rep_002,8,225.33667747641945,4.427857659104956,1802.6934198113556,12,4,Monday,Mid-range,Excellent
2024-12-17 02:47:12.432432432,Keyboard,West,Rep_003,13,2916.287647894716,4.75485854149614,37911.739422631304,12,4,Tuesday,Mid-range,Excellent
2024-12-17 20:19:27.567567568,Headphones,South,Rep_012,16,148.59041652110096,2.9694492140785034,2377.4466643376154,12,4,Tuesday,Budget,Fair
2024-12-18 13:51:42.702702704,Phone,Central,Rep_016,3,1271.591188370008,3.8034627965017145,3814.773565110024,12,4,Wednesday,Luxury,Good
2024-12-19 07:23:57.837837832,Keyboard,South,Rep_001,19,1106.8806460350436,4.4222044937434895,21030.73227466583,12,4,Thursday,Premium,Excellent
2024-12-20 00:56:12.972972968,Phone,West,Rep_003,12,595.5046371496885,2.6731644443739437,7146.055645796262,12,4,Friday,Premium,Fair
2024-12-20 18:28:28.108108104,Phone,South,Rep_020,16,697.3966737636421,2.2376511794817775,11158.346780218273,12,4,Friday,Premium,Fair
2024-12-21 12:00:43.243243240,Phone,South,Rep_002,11,1342.4527347089572,4.746898223413961,14766.980081798529,12,4,Saturday,Luxury,Excellent
2024-12-22 05:32:58.378378376,Keyboard,West,Rep_009,10,1747.7360688928065,3.0627062043082924,17477.360688928064,12,4,Sunday,Luxury,Good
2024-12-22 23:05:13.513513512,Mouse,South,Rep_019,4,1530.219518483495,2.989015546363512,6120.87807393398,12,4,Sunday,Luxury,Fair
2024-12-23 16:37:28.648648648,Tablet,East,Rep_015,12,1468.6819989389353,1.713664386253983,17624.183987267224,12,4,Monday,Luxury,Poor
2024-12-24 10:09:43.783783784,Tablet,East,Rep_018,2,994.562811921656,1.432620058293427,1989.125623843312,12,4,Tuesday,Premium,Poor
2024-12-25 03:41:58.918918920,Mouse,South,Rep_011,19,1402.920836086453,4.368427449934046,26655.495885642606,12,4,Wednesday,Luxury,Excellent
2024-12-25 21:14:14.054054048,Phone,Central,Rep_016,5,1127.8866176654872,3.4565327047500722,5639.433088327436,12,4,Wednesday,Luxury,Good
2024-12-26 14:46:29.189189184,Headphones,West,Rep_017,8,471.68852996373136,2.3032983360777948,3773.508239709851,12,4,Thursday,Mid-range,Fair
2024-12-27 08:18:44.324324320,Laptop,East,Rep_005,7,456.7473170950489,1.766944869561066,3197.2312196653425,12,4,Friday,Mid-range,Poor
2024-12-28 01:50:59.459459456,Keyboard,Central,Rep_012,14,627.9644134068027,3.2219891206785256,8791.501787695237,12,4,Saturday,Premium,Good
2024-12-28 19:23:14.594594592,Laptop,South,Rep_011,3,1826.065208391136,3.3356771570445414,5478.195625173408,12,4,Saturday,Luxury,Good
2024-12-29 12:55:29.729729728,Mouse,Central,Rep_015,18,1117.4589387404656,1.8279744049802327,20114.26089732838,12,4,Sunday,Luxury,Poor
2024-12-30 06:27:44.864864864,Headphones,North,Rep_003,16,1481.1154851536453,4.405622991565895,23697.847762458325,12,4,Monday,Luxury,Excellent
2024-12-31 00:00:00.000000000,Keyboard,East,Rep_001,19,725.7895816422679,1.3370574646234044,13790.00205120309,12,4,Tuesday,Premium,Poor
